,account,zip_code,neighborhood_code,acreage,new_owner_date,full_addr,sq_ft
13399,601500300005,77019,8325.0,0.2755,2018-04-26 00:00:00.000,"2954 CHEVY CHASE DR HOUSTON,TX 77019",7479.0
13400,601500300006,77019,8325.0,0.2782,2019-04-01 00:00:00.000,"2948 CHEVY CHASE DR HOUSTON,TX 77019",3760.0
13401,601500300007,77019,8325.0,0.2856,2011-09-30 00:00:00.000,"2940 CHEVY CHASE DR HOUSTON,TX 77019",8293.0
13402,601500300008,77019,8325.0,0.3822,2013-04-11 00:00:00.000,"2932 CHEVY CHASE DR HOUSTON,TX 77019",580.0
13403,601500300008,77019,8325.0,0.3822,2013-04-11 00:00:00.000,"2932 CHEVY CHASE DR HOUSTON,TX 77019",4217.0
13404,601500300009,77019,8325.0,0.4281,2012-11-30 00:00:00.000,"2924 CHEVY CHASE DR HOUSTON,TX 77019",9360.0
13405,601500300011,77019,8323.04,0.3535,1999-08-24 00:00:00.000,"1832 KIRBY DR HOUSTON,TX 77019",5274.0
13406,601500300012,77019,8323.04,0.3891,2018-02-28 00:00:00.000,"2900 CHEVY CHASE DR HOUSTON,TX 77019",3586.0
13407,601500310001,77019,8325.0,0.5863,2013-01-01 00:00:00.000,"2916 CHEVY CHASE DR HOUSTON,TX 77019",5345.0
13408,601510000002,77019,8324.0,1.0,2019-09-12 00:00:00.000,"2910 LAZY LANE BLVD HOUSTON,TX 77019",7055.0
13409,601510000003,77019,8324.0,4.5249,2019-12-30 00:00:00.000,"2920 LAZY LANE BLVD HOUSTON,TX 77019",1060.0
13410,601510000003,77019,8324.0,4.5249,2019-12-30 00:00:00.000,"2920 LAZY LANE BLVD HOUSTON,TX 77019",16345.0
13411,601510000004,77019,8324.0,5.2299,2019-12-18 00:00:00.000,"2930 LAZY LANE BLVD HOUSTON,TX 77019",10599.0
13412,601510000004,77019,8324.0,5.2299,2019-12-18 00:00:00.000,"2930 LAZY LANE BLVD HOUSTON,TX 77019",1077.0
13413,601510000007,77019,8324.0,3.75,2001-04-26 00:00:00.000,"2960 LAZY LANE BLVD HOUSTON,TX 77019",33321.0
13414,601510000007,77019,8324.0,3.75,2001-04-26 00:00:00.000,"2960 LAZY LANE BLVD HOUSTON,TX 77019",888.0
13415,601510000009,77019,8324.0,3.25,2012-12-12 00:00:00.000,"2970 LAZY LANE BLVD HOUSTON,TX 77019",5451.0
13416,601510000009,77019,8324.0,3.25,2012-12-12 00:00:00.000,"2970 LAZY LANE BLVD HOUSTON,TX 77019",2747.0
13417,601510000010,77019,8324.0,3.3615,2010-07-13 00:00:00.000,"2980 LAZY LN HOUSTON,TX 77019",22799.0
13418,601510000010,77019,8324.0,3.3615,2010-07-13 00:00:00.000,"2980 LAZY LN HOUSTON,TX 77019",2489.0
13419,601510000010,77019,8324.0,3.3615,2010-07-13 00:00:00.000,"2980 LAZY LN HOUSTON,TX 77019",1486.0
13420,601510000011,77019,8324.0,4.0,2010-09-01 00:00:00.000,"2990 LAZY LANE BLVD HOUSTON,TX 77019",1342.0
13421,601510000011,77019,8324.0,4.0,2010-09-01 00:00:00.000,"2990 LAZY LANE BLVD HOUSTON,TX 77019",10421.0
13422,601510000012,77019,8324.0,4.284,2009-05-28 00:00:00.000,"2995 LAZY LANE BLVD HOUSTON,TX 77019",1914.0
13423,601510000012,77019,8324.0,4.284,2009-05-28 00:00:00.000,"2995 LAZY LANE BLVD HOUSTON,TX 77019",10140.0
13424,601510000015,77019,8324.0,5.219,1989-04-24 00:00:00.000,"2975 LAZY LANE BLVD HOUSTON,TX 77019",10871.0
13425,601510000019,77019,8324.0,3.5747,2001-01-29 00:00:00.000,"2929 LAZY LANE BLVD HOUSTON,TX 77019",13414.0
13426,601510000020,77019,8324.0,3.5486,1996-01-05 00:00:00.000,"2952 LAZY LANE BLVD HOUSTON,TX 77019",1310.0
13427,601510000020,77019,8324.0,3.5486,1996-01-05 00:00:00.000,"2952 LAZY LANE BLVD HOUSTON,TX 77019",16264.0
13428,601510000044,77019,8324.0,3.25,2007-12-04 00:00:00.000,"2950 LAZY LANE BLVD HOUSTON,TX 77019",18040.0
13429,601520310001,77019,8323.02,0.6147,2019-05-17 00:00:00.000,"3023 DEL MONTE DR HOUSTON,TX 77019",6569.0
13430,601520310002,77019,8323.02,0.6147,2009-11-05 00:00:00.000,"3015 DEL MONTE DR HOUSTON,TX 77019",2387.0
13431,601520310002,77019,8323.02,0.6147,2009-11-05 00:00:00.000,"3015 DEL MONTE DR HOUSTON,TX 77019",5408.0
13432,601520310003,77019,8323.02,0.6147,2002-10-14 00:00:00.000,"3005 DEL MONTE DR HOUSTON,TX 77019",945.0
13433,601520310003,77019,8323.02,0.6147,2002-10-14 00:00:00.000,"3005 DEL MONTE DR HOUSTON,TX 77019",8384.0
13434,601520310004,77019,8323.02,0.6147,2004-09-28 00:00:00.000,"3001 DEL MONTE DR HOUSTON,TX 77019",743.0
13435,601520310004,77019,8323.02,0.6147,2004-09-28 00:00:00.000,"3001 DEL MONTE DR HOUSTON,TX 77019",6155.0
13436,601520310005,77019,8323.02,0.6147,2007-05-21 00:00:00.000,"2943 DEL MONTE DR HOUSTON,TX 77019",14066.0
13437,601520310006,77019,8323.02,0.6147,1997-01-01 00:00:00.000,"2933 DEL MONTE DR HOUSTON,TX 77019",5016.0
13438,601520310007,77019,8323.02,0.687,1988-03-13 00:00:00.000,"2923 DEL MONTE DR HOUSTON,TX 77019",6417.0
13439,601520310007,77019,8323.02,0.687,1988-03-13 00:00:00.000,"2923 DEL MONTE DR HOUSTON,TX 77019",1496.0
13440,601520310008,77019,8323.04,0.6299,1990-07-09 00:00:00.000,"1812 KIRBY DR HOUSTON,TX 77019",5421.0
13441,601520310009,77019,8323.04,0.433,2011-03-10 00:00:00.000,"1824 KIRBY DR HOUSTON,TX 77019",4224.0
13442,601520320001,77019,8323.02,0.6566,1999-06-21 00:00:00.000,"3027 INWOOD DR HOUSTON,TX 77019",6439.0
13443,601520320001,77019,8323.02,0.6566,1999-06-21 00:00:00.000,"3027 INWOOD DR HOUSTON,TX 77019",461.0
13444,601520320002,77019,8323.02,1.0032,1991-05-22 00:00:00.000,"3015 INWOOD DR HOUSTON,TX 77019",6152.0
13445,601520320004,77019,8323.02,1.0032,2005-11-23 00:00:00.000,"2947 INWOOD DR HOUSTON,TX 77019",6908.0
13446,601520320004,77019,8323.02,1.0032,2005-11-23 00:00:00.000,"2947 INWOOD DR HOUSTON,TX 77019",683.0
13447,601520320006,77019,8323.02,0.7551,1988-01-02 00:00:00.000,"2933 INWOOD DR HOUSTON,TX 77019",12763.0
13448,601520320007,77019,8323.02,0.689,2004-12-01 00:00:00.000,"2923 INWOOD DR HOUSTON,TX 77019",597.0
13449,601520320007,77019,8323.02,0.689,2004-12-01 00:00:00.000,"2923 INWOOD DR HOUSTON,TX 77019",8079.0
13450,601520320009,77019,8323.04,1.204,2014-04-24 00:00:00.000,"2909 INWOOD DR HOUSTON,TX 77019",8150.0
13451,601520320009,77019,8323.04,1.204,2014-04-24 00:00:00.000,"2909 INWOOD DR HOUSTON,TX 77019",3331.0
13452,601520320010,77019,8323.04,0.4944,2013-05-24 00:00:00.000,"2910 DEL MONTE DR HOUSTON,TX 77019",5929.0
13453,601520320011,77019,8323.02,0.5579,2018-09-12 00:00:00.000,"2920 DEL MONTE DR HOUSTON,TX 77019",880.0
13454,601520320011,77019,8323.02,0.5579,2018-09-12 00:00:00.000,"2920 DEL MONTE DR HOUSTON,TX 77019",6374.0
13455,601520320012,77019,8323.02,0.4876,1999-06-12 00:00:00.000,"2928 DEL MONTE DR HOUSTON,TX 77019",5250.0
13456,601520320013,77019,8323.02,0.4876,1993-12-16 00:00:00.000,"2938 DEL MONTE DR HOUSTON,TX 77019",4691.0
13457,601520320014,77019,8323.02,0.9752,2005-09-02 00:00:00.000,"3000 DEL MONTE DR HOUSTON,TX 77019",5905.0
13458,601520320014,77019,8323.02,0.9752,2005-09-02 00:00:00.000,"3000 DEL MONTE DR HOUSTON,TX 77019",562.0
13459,601520320016,77019,8323.02,0.4876,2019-04-05 00:00:00.000,"3014 DEL MONTE DR HOUSTON,TX 77019",8988.0
13460,601520320017,77019,8323.02,0.4876,2019-06-04 00:00:00.000,"3024 DEL MONTE DR HOUSTON,TX 77019",5250.0
13461,601520320018,77019,8323.02,0.4876,2003-12-23 00:00:00.000,"3032 DEL MONTE DR HOUSTON,TX 77019",7361.0
13462,601520330001,77019,8323.04,0.5464,1988-01-02 00:00:00.000,"2910 INWOOD DR HOUSTON,TX 77019",888.0
13463,601520330001,77019,8323.04,0.5464,1988-01-02 00:00:00.000,"2910 INWOOD DR HOUSTON,TX 77019",7272.0
13464,601520330002,77019,8323.04,0.5601,2003-12-01 00:00:00.000,"1624 KIRBY DR HOUSTON,TX 77019",748.0
13465,601520330002,77019,8323.04,0.5601,2003-12-01 00:00:00.000,"1624 KIRBY DR HOUSTON,TX 77019",4917.0
13466,601520330003,77019,8323.04,0.5601,2017-09-08 00:00:00.000,"1614 KIRBY DR HOUSTON,TX 77019",8194.0
13467,601520330004,77019,8323.04,0.5716,1998-07-28 00:00:00.000,"1604 KIRBY DR HOUSTON,TX 77019",5146.0
13468,601520330005,77019,8323.04,0.5601,1988-01-02 00:00:00.000,"1568 KIRBY DR HOUSTON,TX 77019",1100.0
13469,601520330005,77019,8323.04,0.5601,1988-01-02 00:00:00.000,"1568 KIRBY DR HOUSTON,TX 77019",3699.0
13470,601520330006,77019,8323.04,0.38,1991-02-26 00:00:00.000,"1558 KIRBY DR HOUSTON,TX 77019",5181.0
13471,601520330007,77019,8323.04,0.8678,1999-12-06 00:00:00.000,"1540 KIRBY DR HOUSTON,TX 77019",3640.0
13472,601520330009,77019,8323.04,0.8678,1990-03-01 00:00:00.000,"1528 KIRBY DR HOUSTON,TX 77019",1197.0
13473,601520330009,77019,8323.04,0.8678,1990-03-01 00:00:00.000,"1528 KIRBY DR HOUSTON,TX 77019",7285.0
13474,601520330010,77019,8323.04,0.5831,2016-06-09 00:00:00.000,"1516 KIRBY DR HOUSTON,TX 77019",5852.0
13475,601520330011,77019,8323.04,0.5877,2018-07-15 00:00:00.000,"1508 KIRBY DR HOUSTON,TX 77019",5863.0
13476,601530340002,77019,8323.04,0.5134,2018-10-31 00:00:00.000,"1419 KIRBY DR HOUSTON,TX 77019",5553.0
13477,601530340003,77019,8323.04,0.6742,2019-04-19 00:00:00.000,"1407 KIRBY DR HOUSTON,TX 77019",3948.0
13478,601530340004,77019,8326.04,0.3489,2014-09-16 00:00:00.000,"2256 TROON RD HOUSTON,TX 77019",6161.0
13479,601530340006,77019,8323.04,0.647,2009-06-30 00:00:00.000,"1069 KIRBY DR HOUSTON,TX 77019",10129.0
13480,601530340006,77019,8323.04,0.647,2009-06-30 00:00:00.000,"1069 KIRBY DR HOUSTON,TX 77019",566.0
13481,601530340008,77019,8323.04,0.4899,2009-03-30 00:00:00.000,"1049 KIRBY DR HOUSTON,TX 77019",5096.0
13482,601530340009,77019,8323.04,0.584,2014-05-19 00:00:00.000,"1039 KIRBY DR HOUSTON,TX 77019",8453.0
13483,601530340010,77019,8323.04,0.78,2009-02-28 00:00:00.000,"1029 KIRBY DR HOUSTON,TX 77019",6719.0
13484,601530340011,77019,8323.04,1.4003,1999-06-17 00:00:00.000,"1001 KIRBY DR HOUSTON,TX 77019",1380.0
13485,601530340011,77019,8323.04,1.4003,1999-06-17 00:00:00.000,"1001 KIRBY DR HOUSTON,TX 77019",6964.0
13486,601530340013,77019,8326.04,0.4066,2019-10-14 00:00:00.000,"2204 TROON RD HOUSTON,TX 77019",6137.0
13487,601530340014,77019,8326.04,0.3926,1996-04-30 00:00:00.000,"2212 TROON RD HOUSTON,TX 77019",4811.0
13488,601530340015,77019,8326.04,0.5102,1990-10-01 00:00:00.000,"2218 TROON RD HOUSTON,TX 77019",5312.0
13489,601530340015,77019,8326.04,0.5102,1990-10-01 00:00:00.000,"2218 TROON RD HOUSTON,TX 77019",361.0
13490,601530340016,77019,8326.04,0.5102,2013-12-31 00:00:00.000,"2232 TROON RD HOUSTON,TX 77019",5581.0
13491,601530340016,77019,8326.04,0.5102,2013-12-31 00:00:00.000,"2232 TROON RD HOUSTON,TX 77019",907.0
13492,601530340018,77019,8326.04,0.3873,1998-02-02 00:00:00.000,"2238 TROON RD HOUSTON,TX 77019",4448.0
13493,601530340019,77019,8326.04,0.6669,2014-01-15 00:00:00.000,"2246 TROON RD HOUSTON,TX 77019",11747.0
13494,601530340021,77019,8326.04,0.5323,2001-11-22 00:00:00.000,"2252 TROON RD HOUSTON,TX 77019",460.0
13495,601530340021,77019,8326.04,0.5323,2001-11-22 00:00:00.000,"2252 TROON RD HOUSTON,TX 77019",6778.0
13496,601530340031,77019,8323.04,0.5313,2018-12-17 00:00:00.000,"1059 KIRBY DR HOUSTON,TX 77019",7430.0
13497,601530340032,77019,8323.04,0.4268,2015-11-03 00:00:00.000,"1429 KIRBY DR HOUSTON,TX 77019",3596.0
13498,601530350001,77019,8326.04,0.4923,2012-12-14 00:00:00.000,"2248 CHILTON RD HOUSTON,TX 77019",5018.0
13499,601530350002,77019,8326.04,1.343,1998-11-16 00:00:00.000,"2416 PINE VALLEY CT HOUSTON,TX 77019",2132.0
13500,601530350002,77019,8326.04,1.343,1998-11-16 00:00:00.000,"2416 PINE VALLEY CT HOUSTON,TX 77019",9946.0
13501,601530350003,77019,8326.04,0.2989,2005-06-08 00:00:00.000,"2253 TROON RD HOUSTON,TX 77019",4592.0
13502,601530350004,77019,8326.04,0.2893,1988-01-02 00:00:00.000,"2247 TROON RD HOUSTON,TX 77019",4554.0
13503,601530350005,77019,8326.04,0.2893,1998-12-30 00:00:00.000,"2239 TROON RD HOUSTON,TX 77019",6437.0
13504,601530350006,77019,8326.04,0.4442,2018-10-30 00:00:00.000,"2233 TROON RD HOUSTON,TX 77019",9269.0
13505,601530350007,77019,8326.04,0.4728,1999-05-06 00:00:00.000,"2217 TROON RD HOUSTON,TX 77019",8570.0
13506,601530350009,77019,8326.04,0.2912,2010-07-02 00:00:00.000,"2211 TROON RD HOUSTON,TX 77019",6382.0
13507,601530350009,77019,8326.04,0.2912,2010-07-02 00:00:00.000,"2211 TROON RD HOUSTON,TX 77019",851.0
13508,601530350010,77019,8326.04,0.2912,1998-08-19 00:00:00.000,"2203 TROON RD HOUSTON,TX 77019",4146.0
13509,601530350010,77019,8326.04,0.2912,1998-08-19 00:00:00.000,"2203 TROON RD HOUSTON,TX 77019",630.0
13510,601530350011,77019,8326.04,0.2792,2018-04-26 00:00:00.000,"2204 CHILTON RD HOUSTON,TX 77019",7523.0
13511,601530350012,77019,8326.04,0.2908,2008-10-22 00:00:00.000,"2210 CHILTON RD HOUSTON,TX 77019",5662.0
13512,601530350013,77019,8326.04,0.2894,2019-12-18 00:00:00.000,"2216 CHILTON RD HOUSTON,TX 77019",682.0
13513,601530350013,77019,8326.04,0.2894,2019-12-18 00:00:00.000,"2216 CHILTON RD HOUSTON,TX 77019",6677.0
13514,601530350014,77019,8326.04,0.2983,2019-05-22 00:00:00.000,"2222 CHILTON RD HOUSTON,TX 77019",4107.0
13515,601530350014,77019,8326.04,0.2983,2019-05-22 00:00:00.000,"2222 CHILTON RD HOUSTON,TX 77019",1080.0
13516,601530350015,77019,8326.04,0.4292,2015-05-13 00:00:00.000,"2228 CHILTON RD HOUSTON,TX 77019",5637.0
13517,601530350016,77019,8326.04,0.4102,2016-04-28 00:00:00.000,"2240 CHILTON RD HOUSTON,TX 77019",5676.0
13518,601530350016,77019,8326.04,0.4102,2016-04-28 00:00:00.000,"2240 CHILTON RD HOUSTON,TX 77019",773.0
13519,601530360001,77019,8323.04,0.5416,2002-06-10 00:00:00.000,"1507 KIRBY DR HOUSTON,TX 77019",5200.0
13520,601530360002,77019,8323.04,0.5303,1997-04-30 00:00:00.000,"1517 KIRBY DR HOUSTON,TX 77019",6543.0
13521,601530360003,77019,8323.04,0.5022,1998-01-14 00:00:00.000,"1527 KIRBY DR HOUSTON,TX 77019",4785.0
13522,601530360004,77019,8323.04,0.6078,2012-03-02 00:00:00.000,"1537 KIRBY DR HOUSTON,TX 77019",6531.0
13523,601530360004,77019,8323.04,0.6078,2012-03-02 00:00:00.000,"1537 KIRBY DR HOUSTON,TX 77019",1192.0
13524,601530360005,77019,8323.04,0.462,2015-11-04 00:00:00.000,"1547 KIRBY DR HOUSTON,TX 77019",5553.0
13525,601530360006,77019,8323.04,0.6223,2013-02-04 00:00:00.000,"1561 KIRBY DR HOUSTON,TX 77019",6615.0
13526,601530360007,77019,8326.04,0.4061,2007-10-04 00:00:00.000,"2514 BRENTWOOD DR HOUSTON,TX 77019",3439.0
13527,601530360008,77019,8326.04,0.414,2012-12-14 00:00:00.000,"2504 BRENTWOOD DR HOUSTON,TX 77019",5773.0
13528,601530360008,77019,8326.04,0.414,2012-12-14 00:00:00.000,"2504 BRENTWOOD DR HOUSTON,TX 77019",1013.0
13529,601530360009,77019,8326.04,0.3492,2001-03-26 00:00:00.000,"2436 BRENTWOOD DR HOUSTON,TX 77019",6027.0
13530,601530360010,77019,8326.04,0.3492,1993-05-06 00:00:00.000,"2428 BRENTWOOD DR HOUSTON,TX 77019",3696.0
13531,601530360011,77019,8326.04,0.3492,1999-09-15 00:00:00.000,"2420 BRENTWOOD DR HOUSTON,TX 77019",5502.0
13532,601530360012,77019,8326.04,0.3702,2010-12-07 00:00:00.000,"2412 BRENTWOOD DR HOUSTON,TX 77019",3266.0
13533,601530360013,77019,8326.04,0.3727,2002-03-27 00:00:00.000,"2404 BRENTWOOD DR HOUSTON,TX 77019",4575.0
13534,601530360013,77019,8326.04,0.3727,2002-03-27 00:00:00.000,"2404 BRENTWOOD DR HOUSTON,TX 77019",976.0
13535,601530360014,77019,8326.04,0.5364,2006-10-10 00:00:00.000,"2405 PINE VALLEY CT HOUSTON,TX 77019",837.0
13536,601530360014,77019,8326.04,0.5364,2006-10-10 00:00:00.000,"2405 PINE VALLEY CT HOUSTON,TX 77019",6155.0
13537,601530360015,77019,8326.04,0.6398,2000-03-01 00:00:00.000,"2425 PINE VALLEY CT HOUSTON,TX 77019",892.0
13538,601530360015,77019,8326.04,0.6398,2000-03-01 00:00:00.000,"2425 PINE VALLEY CT HOUSTON,TX 77019",5296.0
13539,601530360017,77019,8326.04,1.1556,1988-06-08 00:00:00.000,"2435 PINE VALLEY CT HOUSTON,TX 77019",8407.0
13540,601530360018,77019,8326.04,0.6154,2019-07-31 00:00:00.000,"2445 PINE VALLEY CT HOUSTON,TX 77019",4904.0
13541,601530360018,77019,8326.04,0.6154,2019-07-31 00:00:00.000,"2445 PINE VALLEY CT HOUSTON,TX 77019",1084.0
13542,601530360019,77019,8326.04,0.441,2007-04-30 00:00:00.000,"2455 PINE VALLEY DR HOUSTON,TX 77019",372.0
13543,601530360019,77019,8326.04,0.441,2007-04-30 00:00:00.000,"2455 PINE VALLEY DR HOUSTON,TX 77019",6486.0
13544,601530370001,77019,8323.04,0.5435,2002-11-15 00:00:00.000,"1625 KIRBY DR HOUSTON,TX 77019",5144.0
13545,601530370002,77019,8323.04,0.5719,2013-03-20 00:00:00.000,"1609 KIRBY DR HOUSTON,TX 77019",6079.0
13546,601530370003,77019,8326.04,0.4098,1988-01-02 00:00:00.000,"2521 BRENTWOOD DR HOUSTON,TX 77019",3773.0
13547,601530370004,77019,8326.04,0.3375,2000-09-15 00:00:00.000,"2513 BRENTWOOD DR HOUSTON,TX 77019",620.0
13548,601530370004,77019,8326.04,0.3375,2000-09-15 00:00:00.000,"2513 BRENTWOOD DR HOUSTON,TX 77019",4415.0
13549,601530370005,77019,8326.04,0.3409,1997-12-18 00:00:00.000,"2505 BRENTWOOD DR HOUSTON,TX 77019",3136.0
13550,601530370006,77019,8326.04,0.3409,1988-01-02 00:00:00.000,"2437 BRENTWOOD DR HOUSTON,TX 77019",4271.0
13551,601530370007,77019,8326.04,0.3409,2008-02-28 00:00:00.000,"2429 BRENTWOOD DR HOUSTON,TX 77019",4381.0
13552,601530370008,77019,8326.04,0.3116,2015-06-30 00:00:00.000,"2421 BRENTWOOD DR HOUSTON,TX 77019",5048.0
13553,601530370009,77019,8326.04,0.3123,1998-02-17 00:00:00.000,"2405 BRENTWOOD DR HOUSTON,TX 77019",5392.0
13554,601530370011,77019,8326.08,0.291,1992-12-23 00:00:00.000,"2404 INWOOD DR HOUSTON,TX 77019",500.0
13555,601530370011,77019,8326.08,0.291,1992-12-23 00:00:00.000,"2404 INWOOD DR HOUSTON,TX 77019",3890.0
13556,601530370012,77019,8326.08,0.2891,1994-05-04 00:00:00.000,"2410 INWOOD DR HOUSTON,TX 77019",3032.0
13557,601530370013,77019,8326.08,0.2872,2016-04-29 00:00:00.000,"2414 INWOOD DR HOUSTON,TX 77019",7156.0
13558,601530370014,77019,8326.08,0.2631,2017-10-02 00:00:00.000,"2422 INWOOD DR HOUSTON,TX 77019",460.0
13559,601530370014,77019,8326.08,0.2631,2017-10-02 00:00:00.000,"2422 INWOOD DR HOUSTON,TX 77019",4163.0
13560,601530370015,77019,8326.08,0.2631,2015-11-06 00:00:00.000,"2426 INWOOD DR HOUSTON,TX 77019",2372.0
13561,601530370016,77019,8326.08,0.2631,2004-12-16 00:00:00.000,"2432 INWOOD DR HOUSTON,TX 77019",4856.0
13562,601530370017,77019,8326.08,0.2631,2013-08-26 00:00:00.000,"2440 INWOOD DR HOUSTON,TX 77019",3537.0
13563,601530370018,77019,8326.08,0.2631,1997-05-23 00:00:00.000,"2504 INWOOD DR HOUSTON,TX 77019",6192.0
13564,601530370019,77019,8326.08,0.2631,2017-11-13 00:00:00.000,"2510 INWOOD DR HOUSTON,TX 77019",4515.0
13565,601530370020,77019,8326.08,0.3558,1988-01-02 00:00:00.000,"2516 INWOOD DR HOUSTON,TX 77019",2890.0
13566,601530370021,77019,8326.04,0.3116,2009-09-23 00:00:00.000,"2413 BRENTWOOD DR HOUSTON,TX 77019",6036.0
13567,601540380001,77019,8323.04,0.5709,2018-09-07 00:00:00.000,"2520 DEL MONTE DR HOUSTON,TX 77019",7222.0
13568,601540380002,77019,8323.04,0.6117,2017-03-15 00:00:00.000,"2535 INWOOD DR HOUSTON,TX 77019",8116.0
13569,601540380003,77019,8326.08,0.334,1997-06-26 00:00:00.000,"2525 INWOOD DR HOUSTON,TX 77019",4347.0
13570,601540380004,77019,8326.08,0.343,2001-02-19 00:00:00.000,"2517 INWOOD DR HOUSTON,TX 77019",4464.0
13571,601540380005,77019,8326.08,0.2109,1993-05-20 00:00:00.000,"2511 INWOOD DR HOUSTON,TX 77019",2849.0
13572,601540380006,77019,8326.08,0.2109,1994-12-30 00:00:00.000,"2505 INWOOD DR HOUSTON,TX 77019",2539.0
13573,601540380007,77019,8326.08,0.2109,2018-02-09 00:00:00.000,"2439 INWOOD DR HOUSTON,TX 77019",4726.0
13574,601540380008,77019,8326.08,0.2109,2012-04-03 00:00:00.000,"2433 INWOOD DR HOUSTON,TX 77019",3566.0
13575,601540380008,77019,8326.08,0.2109,2012-04-03 00:00:00.000,"2433 INWOOD DR HOUSTON,TX 77019",550.0
13576,601540380009,77019,8326.08,0.2571,1996-09-27 00:00:00.000,"2427 INWOOD DR HOUSTON,TX 77019",2416.0
13577,601540380011,77019,8326.08,0.1933,2016-05-02 00:00:00.000,"2415 INWOOD DR HOUSTON,TX 77019",3156.0
13578,601540380012,77019,8326.08,0.1948,1993-12-29 00:00:00.000,"2409 INWOOD DR HOUSTON,TX 77019",5167.0
13579,601540380013,77019,8326.08,0.1964,2002-09-16 00:00:00.000,"2403 INWOOD DR HOUSTON,TX 77019",848.0
13580,601540380013,77019,8326.08,0.1964,2002-09-16 00:00:00.000,"2403 INWOOD DR HOUSTON,TX 77019",3210.0
13581,601540380014,77019,8326.08,0.6488,2014-07-28 00:00:00.000,"2406 DEL MONTE DR HOUSTON,TX 77019",16347.0
13582,601540380015,77019,8326.08,0.529,2010-06-15 00:00:00.000,"2418 DEL MONTE DR HOUSTON,TX 77019",5360.0
13583,601540380016,77019,8326.08,0.5708,2004-11-01 00:00:00.000,"2428 DEL MONTE DR HOUSTON,TX 77019",5835.0
13584,601540380017,77019,8326.08,0.5964,2002-03-01 00:00:00.000,"2440 DEL MONTE DR HOUSTON,TX 77019",1477.0
13585,601540380017,77019,8326.08,0.5964,2002-03-01 00:00:00.000,"2440 DEL MONTE DR HOUSTON,TX 77019",3974.0
13586,601540380018,77019,8326.08,0.3048,1994-10-27 00:00:00.000,"2504 DEL MONTE DR HOUSTON,TX 77019",2998.0
13587,601540380019,77019,8326.08,0.3048,2003-04-02 00:00:00.000,"2510 DEL MONTE DR HOUSTON,TX 77019",3334.0
13588,601540380020,77019,8326.08,0.3048,2010-07-16 00:00:00.000,"2518 DEL MONTE DR HOUSTON,TX 77019",560.0
13589,601540380020,77019,8326.08,0.3048,2010-07-16 00:00:00.000,"2518 DEL MONTE DR HOUSTON,TX 77019",6163.0
13590,601540380021,77019,8326.08,0.2152,2013-04-30 00:00:00.000,"2421 INWOOD DR HOUSTON,TX 77019",5673.0
13591,601540390001,77019,8323.04,0.5406,2019-04-09 00:00:00.000,"1811 KIRBY DR HOUSTON,TX 77019",7176.0
13592,601540390002,77019,8323.04,0.5855,2012-07-31 00:00:00.000,"2529 DEL MONTE DR HOUSTON,TX 77019",1000.0
13593,601540390002,77019,8323.04,0.5855,2012-07-31 00:00:00.000,"2529 DEL MONTE DR HOUSTON,TX 77019",6386.0
13594,601540390003,77019,8326.08,0.2963,2018-11-01 00:00:00.000,"2523 DEL MONTE DR HOUSTON,TX 77019",901.0
13595,601540390003,77019,8326.08,0.2963,2018-11-01 00:00:00.000,"2523 DEL MONTE DR HOUSTON,TX 77019",3756.0
13596,601540390004,77019,8326.08,0.3126,2009-12-09 00:00:00.000,"2517 DEL MONTE DR HOUSTON,TX 77019",904.0
13597,601540390004,77019,8326.08,0.3126,2009-12-09 00:00:00.000,"2517 DEL MONTE DR HOUSTON,TX 77019",5980.0
13598,601540390006,77019,8326.08,0.2377,2002-12-17 00:00:00.000,"2441 DEL MONTE DR HOUSTON,TX 77019",6562.0
13599,601540390006,77019,8326.08,0.2377,2002-12-17 00:00:00.000,"2441 DEL MONTE DR HOUSTON,TX 77019",528.0
13600,601540390008,77019,8326.08,0.2359,1989-12-05 00:00:00.000,"2435 DEL MONTE DR HOUSTON,TX 77019",3032.0
13601,601540390009,77019,8326.08,0.2359,2019-12-05 00:00:00.000,"2431 DEL MONTE DR HOUSTON,TX 77019",3456.0
13602,601540390010,77019,8326.08,0.2359,2018-01-18 00:00:00.000,"2425 DEL MONTE DR HOUSTON,TX 77019",6578.0
13603,601540390011,77019,8326.08,0.2359,2016-11-03 00:00:00.000,"2419 DEL MONTE DR HOUSTON,TX 77019",7711.0
13604,601540390012,77019,8326.08,0.2359,2014-05-30 00:00:00.000,"2413 DEL MONTE DR HOUSTON,TX 77019",2616.0
13605,601540390013,77019,8326.08,0.2307,2014-11-20 00:00:00.000,"2409 DEL MONTE DR HOUSTON,TX 77019",3792.0
13606,601540390014,77019,8326.08,0.2118,2000-12-31 00:00:00.000,"2403 DEL MONTE DR HOUSTON,TX 77019",2938.0
13607,601540390015,77019,8326.08,0.188,1999-12-13 00:00:00.000,"2404 PELHAM DR HOUSTON,TX 77019",3349.0
13608,601540390016,77019,8326.08,0.1894,2012-06-18 00:00:00.000,"2408 PELHAM DR HOUSTON,TX 77019",3361.0
13609,601540390017,77019,8326.08,0.1894,1993-08-23 00:00:00.000,"2414 PELHAM DR HOUSTON,TX 77019",3620.0
13610,601540390018,77019,8326.08,0.1905,2011-03-10 00:00:00.000,"2418 PELHAM DR HOUSTON,TX 77019",2888.0
