,Incident,Date,Hour,NIBRS_Class,NIBRS_Description,Offense_Count,Premise,Block_Range,Street_Name,Street_Type,City,Zip_Code
214,1921419,1/5/2019,10,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1701,SHEPHERD,DR,HOUSTON,77019
215,1964019,1/5/2019,10,290,"Destruction, damage, vandalism",1,Park/Playground,5920,ALMEDA,RD,HOUSTON,77030
216,2341619,1/5/2019,10,23G,Theft of motor vehicle parts or accessory,1,"Residence, Home (Includes Apartment)",1307,HAROLD,ST,HOUSTON,77006
217,1953819,1/5/2019,11,23H,All other larceny,1,"Residence, Home (Includes Apartment)",7900,STADIUM,DR,HOUSTON,77030
218,1987719,1/5/2019,11,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2001,MONTROSE,BLVD,HOUSTON,77006
219,1956119,1/5/2019,12,23F,Theft from motor vehicle,1,"Parking Lot, Garage",701,WAUGH,DR,HOUSTON,77019
220,1994319,1/5/2019,12,13C,Intimidation,1,"Drug Store, Doctors Office, Hospital",1401,ST JOSEPH,PKWY,HOUSTON,77002
221,1996119,1/5/2019,13,23H,All other larceny,1,"Drug Store, Doctors Office, Hospital",6621,FANNIN,ST,HOUSTON,77030
222,1979619,1/5/2019,14,11A,Forcible rape,1,"Residence, Home (Includes Apartment)",2500-2599,BOLSOVER,ST,HOUSTON,77005
223,2085719,1/5/2019,14,290,"Destruction, damage, vandalism",1,"Parking Lot, Garage",2100,PRESTON,ST,HOUSTON,77002
224,9466719,1/5/2019,14,13C,Intimidation,1,"Residence, Home (Includes Apartment)",1122,WILLARD,ST,HOUSTON,77006
225,2469019,1/5/2019,15,23H,All other larceny,1,"Parking Lot, Garage",8825,KIRBY,DR,HOUSTON,77054
226,2769519,1/5/2019,15,290,"Destruction, damage, vandalism",1,"Parking Lot, Garage",1,RELIANT,PKWY,HOUSTON,77054
227,2410919,1/5/2019,16,23F,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)",7200,ALMEDA,RD,HOUSTON,77054
228,2783519,1/5/2019,16,290,"Destruction, damage, vandalism",1,"Parking Lot, Garage",7100,ALMEDA,RD,HOUSTON,77054
229,3196419,1/5/2019,16,23D,Theft from building,1,"Grocery, Supermarket",9598,MAIN,ST,HOUSTON,77025
230,2045019,1/5/2019,17,23C,Shoplifting,1,Arena/Stadium/Fairgrounds/Coliseum,8400,KIRBY,DR,HOUSTON,77054
231,2066719,1/5/2019,17,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2525,RICE,BLVD,HOUSTON,77005
232,2068419,1/5/2019,17,23F,Theft from motor vehicle,1,"Parking Lot, Garage",4323,SAN FELIPE,ST,HOUSTON,77027
233,2070219,1/5/2019,17,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2950,OLD SPANISH,TRL,HOUSTON,77054
234,2225919,1/5/2019,17,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3115,KIRBY,DR,HOUSTON,77098
235,2373119,1/5/2019,17,220,"Burglary, Breaking and Entering",1,Rental Storage Facility,3555,LOOP,,HOUSTON,77025
236,2867619,1/5/2019,17,220,"Burglary, Breaking and Entering",1,"Commercial, Office Building",7281,BROMPTON,ST,HOUSTON,77025
237,2081219,1/5/2019,18,120,Robbery,1,"Parking Lot, Garage",9000,ALMEDA,RD,HOUSTON,77054
238,2130919,1/5/2019,18,23H,All other larceny,1,Park/Playground,301,MILAM,,HOUSTON,77002
239,2366419,1/5/2019,18,23H,All other larceny,1,Arena/Stadium/Fairgrounds/Coliseum,,KIRBY,DR,HOUSTON,77054
240,2418919,1/5/2019,18,220,"Burglary, Breaking and Entering",1,"Commercial, Office Building",9955,BUFFALO SPEEDWAY,,HOUSTON,77054
241,2756919,1/5/2019,18,23F,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)",2221,BRUN,ST,HOUSTON,77019
242,6675419,1/5/2019,18,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",2414,DRISCOLL,ST,HOUSTON,77019
243,6675419,1/5/2019,18,23F,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)",2414,DRISCOLL,ST,HOUSTON,77019
244,10291619,1/5/2019,18,270,Embezzlement,1,"Hotel, Motel, ETC",4500,POST OAK,PKWY,HOUSTON,77027
245,11609319,1/5/2019,19,23H,All other larceny,1,Rental Storage Facility,4341,SOUTHWEST,FWY,HOUSTON,77027
246,2116019,1/5/2019,20,13A,Aggravated Assault,1,Restaurant,2249,HOLCOMBE,BLVD,HOUSTON,77030
247,2129619,1/5/2019,20,120,Robbery,1,"Parking Lot, Garage",3201,GRAUSTARK,ST,HOUSTON,77006
248,2369119,1/5/2019,20,240,Motor vehicle theft,1,"Highway, Road, Street, Alley",1305,FANNIN,ST,HOUSTON,77002
249,2941219,1/5/2019,20,26A,"False pretenses, swindle",1,"Other, Unknown",2222,ENGELMOHR,ST,HOUSTON,77054
250,4211219,1/5/2019,21,23C,Shoplifting,1,Speciality Store,3003,HOLCOMBE,BLVD,HOUSTON,77025
251,2334319,1/5/2019,22,23G,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage",7200,ALMEDA,RD,HOUSTON,77054
252,2177619,1/5/2019,23,120,Robbery,1,"Highway, Road, Street, Alley",2698,MILAM,ST,HOUSTON,77006
253,2184319,1/5/2019,23,13B,Simple assault,1,"Residence, Home (Includes Apartment)",7575,KIRBY,DR,HOUSTON,77030
254,2218419,1/6/2019,0,13B,Simple assault,1,"Residence, Home (Includes Apartment)",4655,WILD INDIGO,ST,HOUSTON,77027
255,2218419,1/6/2019,0,290,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)",4655,WILD INDIGO,ST,HOUSTON,77027
256,2224119,1/6/2019,0,13B,Simple assault,1,"Bar, Nightclub",611,HYDE PARK,BLVD,HOUSTON,77006
257,2509319,1/6/2019,0,13A,Aggravated Assault,1,"Bar, Nightclub",1520,WESTHEIMER,RD,HOUSTON,77006
258,2219419,1/6/2019,1,13B,Simple assault,1,"Parking Lot, Garage",1518,WESTHEIMER,RD,HOUSTON,77006
259,2222919,1/6/2019,1,13B,Simple assault,1,"Hotel, Motel, ETC",914,DALLAS,ST,HOUSTON,77002
260,2339819,1/6/2019,1,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",2300,CONVERSE,,HOUSTON,77006
261,2240719,1/6/2019,2,13B,Simple assault,1,"Residence, Home (Includes Apartment)",2700,TRAVIS,ST,HOUSTON,77006
262,2240719,1/6/2019,2,23H,All other larceny,1,"Residence, Home (Includes Apartment)",2700,TRAVIS,ST,HOUSTON,77006
263,2242719,1/6/2019,2,13B,Simple assault,2,"Highway, Road, Street, Alley",800,PEASE,ST,HOUSTON,77002
264,3327819,1/6/2019,2,13C,Intimidation,1,"Bar, Nightclub",8501,STELLA LINK,RD,HOUSTON,77025
265,2253019,1/6/2019,3,120,Robbery,1,"Highway, Road, Street, Alley",1100,BRAZOS,ST,HOUSTON,77002
266,2527019,1/6/2019,7,220,"Burglary, Breaking and Entering",1,"Other, Unknown",8181,STADIUM,DR,HOUSTON,77054
267,2296919,1/6/2019,8,13B,Simple assault,1,"Highway, Road, Street, Alley",9599,MAIN,ST,HOUSTON,77054
268,2344619,1/6/2019,11,23H,All other larceny,1,"Parking Lot, Garage",1500,CRAWFORD,,HOUSTON,77002
269,2359219,1/6/2019,12,13A,Aggravated Assault,1,"Airplane, Bus,Train Terminal",2121,MAIN,ST,HOUSTON,77002
270,2373619,1/6/2019,12,13B,Simple assault,2,"Highway, Road, Street, Alley",401,MCKINNEY,ST,HOUSTON,77002
271,2626719,1/6/2019,12,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",303,WEBSTER,ST,HOUSTON,77002
272,3744319,1/6/2019,12,290,"Destruction, damage, vandalism",1,"Parking Lot, Garage",6200,HERMANN PARK,DR,HOUSTON,77030
273,105768819,1/6/2019,12,26B,"Credit card, ATM fraud",1,Speciality Store,410,BAGBY,ST,HOUSTON,77002
274,2802619,1/6/2019,13,23H,All other larceny,1,"Parking Lot, Garage",1900,GENESEE,ST,HOUSTON,77006
275,2417219,1/6/2019,14,13C,Intimidation,2,Restaurant,1620,LOOP,,HOUSTON,77054
276,2439319,1/6/2019,14,13B,Simple assault,1,"Bar, Nightclub",1318,WESTHEIMER,RD,HOUSTON,77006
277,2439919,1/6/2019,15,13B,Simple assault,1,"Parking Lot, Garage",1504,TAUB,LP,HOUSTON,77030
278,2467919,1/6/2019,17,35A,"Drug, narcotic violations",1,"Service, Gas Station",2137,FANNIN,ST,HOUSTON,77002
279,2478819,1/6/2019,17,23C,Shoplifting,1,"Department, Discount Store",2414,UNIVERSITY,BLVD,HOUSTON,77005
280,2500419,1/6/2019,18,23D,Theft from building,1,"Commercial, Office Building",1111,LOUISIANA,ST,HOUSTON,77002
281,2548419,1/6/2019,19,13C,Intimidation,2,Restaurant,9120,MAIN,ST,HOUSTON,77025
282,2746519,1/6/2019,19,290,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)",9407,BUFFALO SPEEDWAY,,HOUSTON,77025
283,2806619,1/6/2019,19,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",611,HYDE PARK,BLVD,HOUSTON,77006
284,2907720,1/6/2019,19,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",3223,REBA,DR,HOUSTON,77019
285,4361619,1/6/2019,19,23C,Shoplifting,1,Speciality Store,3003,HOLCOMBE,BLVD,HOUSTON,77025
286,2719719,1/6/2019,20,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2400,LOOP,,HOUSTON,77054
287,2922019,1/6/2019,20,290,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)",4115,MEYERWOOD,DR,HOUSTON,77025
288,2773119,1/6/2019,21,13C,Intimidation,1,"Residence, Home (Includes Apartment)",2368,RICE,BLVD,HOUSTON,77005
289,4073219,1/6/2019,21,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",2200,CROCKER,ST,HOUSTON,77006
290,2567219,1/6/2019,22,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",1298,HYDE PARK,BLVD,HOUSTON,77006
291,2571619,1/6/2019,22,35A,"Drug, narcotic violations",1,"Highway, Road, Street, Alley",36,IH 45,FWY,HOUSTON,77002
292,2615919,1/6/2019,22,23F,Theft from motor vehicle,1,"Bar, Nightclub",2115,RICHMOND,AVE,HOUSTON,77098
293,2589319,1/6/2019,23,120,Robbery,1,"Bar, Nightclub",2298,MAIN,ST,HOUSTON,77002
294,2595619,1/6/2019,23,220,"Burglary, Breaking and Entering",1,Restaurant,3607,SHEPHERD,DR,HOUSTON,77098
295,2603919,1/7/2019,0,35A,"Drug, narcotic violations",1,"Residence, Home (Includes Apartment)",10110,BASSOON,DR,HOUSTON,77025
296,2607119,1/7/2019,0,23H,All other larceny,1,"Highway, Road, Street, Alley",2100,SAN JACINTO,ST,HOUSTON,77002
297,2620619,1/7/2019,0,220,"Burglary, Breaking and Entering",1,Convenience Store,1415,RICHMOND,AVE,HOUSTON,77006
298,6321219,1/7/2019,0,35A,"Drug, narcotic violations",1,"Drug Store, Doctors Office, Hospital",1418,PRESTON,ST,HOUSTON,77002
299,2641419,1/7/2019,2,220,"Burglary, Breaking and Entering",1,Restaurant,403,WESTHEIMER,RD,HOUSTON,77006
300,2719619,1/7/2019,2,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2400,LOOP,,HOUSTON,77054
301,4577919,1/7/2019,2,23H,All other larceny,1,"Residence, Home (Includes Apartment)",1624,HAROLD,ST,HOUSTON,77006
302,2649919,1/7/2019,3,13B,Simple assault,1,"Residence, Home (Includes Apartment)",3550,MAIN,ST,HOUSTON,77002
303,2657119,1/7/2019,4,13C,Intimidation,1,"Highway, Road, Street, Alley",314,MAIN,ST,HOUSTON,77006
304,2663519,1/7/2019,5,13B,Simple assault,1,"Airplane, Bus,Train Terminal",2121,MAIN,ST,HOUSTON,77002
305,2845219,1/7/2019,5,13B,Simple assault,1,"Residence, Home (Includes Apartment)",219,ALABAMA,ST,HOUSTON,77006
306,2680219,1/7/2019,7,240,Motor vehicle theft,1,"Highway, Road, Street, Alley",10050,BUFFALO SPEEDWAY,,HOUSTON,77054
307,2932619,1/7/2019,7,290,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley",1600,LA CONCHA,LN,HOUSTON,77054
308,3143119,1/7/2019,7,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",3255,LAS PALMAS,ST,HOUSTON,77027
309,4080019,1/7/2019,7,23H,All other larceny,1,Restaurant,1658,WESTHEIMER,RD,HOUSTON,77006
310,38822619,1/7/2019,8,510,Bribery,1,Shelter-Mission/Homeless,1811,RUIZ,,HOUSTON,77002
311,2715419,1/7/2019,9,23H,All other larceny,1,Park/Playground,6300,FANNIN,ST,HOUSTON,77030
312,2731019,1/7/2019,9,250,"Counterfeiting, forgery",1,"Other, Unknown",6621,FANNIN,ST,HOUSTON,77030
313,2748919,1/7/2019,9,23H,All other larceny,1,"Drug Store, Doctors Office, Hospital",6621,FANNIN,ST,HOUSTON,77030
314,2922819,1/7/2019,9,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1598,CAROLINE,ST,HOUSTON,77002
315,3292019,1/7/2019,9,23D,Theft from building,1,"Drug Store, Doctors Office, Hospital",6621,FANNIN,ST,HOUSTON,77030
316,57520719,1/7/2019,9,26A,"False pretenses, swindle",1,"Residence, Home (Includes Apartment)",2101,INWOOD,DR,HOUSTON,77019
317,2738519,1/7/2019,10,35A,"Drug, narcotic violations",1,"Highway, Road, Street, Alley",2000,FANNIN,ST,HOUSTON,77002
318,2740919,1/7/2019,10,250,"Counterfeiting, forgery",1,"Drug Store, Doctors Office, Hospital",6621,FANNIN,ST,HOUSTON,77030
319,3124319,1/7/2019,10,23D,Theft from building,1,"Drug Store, Doctors Office, Hospital",6621,FANNIN,ST,HOUSTON,77030
320,2802319,1/7/2019,12,35B,Drug equipment violations,1,"Highway, Road, Street, Alley",2111,FANNIN,ST,HOUSTON,77002
321,2857419,1/7/2019,12,23H,All other larceny,1,"Parking Lot, Garage",1400,CAROLINE,ST,HOUSTON,77002
322,2935219,1/7/2019,12,240,Motor vehicle theft,1,"Highway, Road, Street, Alley",2700,ALABAMA,ST,HOUSTON,77098
323,2952919,1/7/2019,12,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",3660,RICHMOND,AVE,HOUSTON,77027
324,2979519,1/7/2019,12,26A,"False pretenses, swindle",1,"Residence, Home (Includes Apartment)",3210,BLUE BONNET,BLVD,HOUSTON,77025
325,2853719,1/7/2019,13,13B,Simple assault,1,"Residence, Home (Includes Apartment)",8282,CAMBRIDGE,ST,HOUSTON,77054
326,3005720,1/7/2019,13,26F,Identify theft,1,"Other, Unknown",611,WALKER,ST,HOUSTON,77002
327,3005720,1/7/2019,13,26B,"Credit card, ATM fraud",1,"Other, Unknown",611,WALKER,ST,HOUSTON,77002
328,2857919,1/7/2019,14,13B,Simple assault,1,"Residence, Home (Includes Apartment)",1475,TEXAS,ST,HOUSTON,77002
329,2942219,1/7/2019,15,23H,All other larceny,1,"Residence, Home (Includes Apartment)",1619,ELMEN,ST,HOUSTON,77019
330,2949519,1/7/2019,15,23H,All other larceny,1,"Residence, Home (Includes Apartment)",1602,MISSOURI,,HOUSTON,77006
331,3015519,1/7/2019,15,23H,All other larceny,1,"Residence, Home (Includes Apartment)",1817,PARK,ST,HOUSTON,77019
332,2896219,1/7/2019,16,35A,"Drug, narcotic violations",1,"Hotel, Motel, ETC",2525,LOOP,,HOUSTON,77027
333,3413019,1/7/2019,16,240,Motor vehicle theft,1,"Service, Gas Station",2802,OLD SPANISH,TRL,HOUSTON,77054
334,2920019,1/7/2019,17,35A,"Drug, narcotic violations",1,"Highway, Road, Street, Alley",2017,MAIN,ST,HOUSTON,77002
335,2935419,1/7/2019,17,23C,Shoplifting,1,"Department, Discount Store",2030,WESTHEIMER,RD,HOUSTON,77019
336,2960719,1/7/2019,17,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2701,DALLAS,ST,HOUSTON,77019
337,2941619,1/7/2019,18,40A,Prostitution,1,"Hotel, Motel, ETC",2525,LOOP,,HOUSTON,77027
338,2999419,1/7/2019,18,40A,Prostitution,1,"Hotel, Motel, ETC",2525,LOOP,,HOUSTON,77027
339,3113019,1/7/2019,18,23C,Shoplifting,1,Shopping Mall,4444,WESTHEIMER,RD,HOUSTON,77027
340,3358919,1/7/2019,18,23F,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)",3741,MERRICK,ST,HOUSTON,77025
341,105134219,1/7/2019,18,370,"Pornographs, obscene material",1,"Residence, Home (Includes Apartment)",2500,BOLSOVER,ST,HOUSTON,77005
342,2960919,1/7/2019,19,40A,Prostitution,1,"Airplane, Bus,Train Terminal",2525,LOOP,,HOUSTON,77027
343,2966419,1/7/2019,19,13B,Simple assault,2,"Hotel, Motel, ETC",720,FANNIN,ST,HOUSTON,77002
344,2972819,1/7/2019,19,35A,"Drug, narcotic violations",1,"Hotel, Motel, ETC",2525,LOOP,,HOUSTON,77027
345,2972819,1/7/2019,19,40A,Prostitution,1,"Hotel, Motel, ETC",2525,LOOP,,HOUSTON,77027
346,2983019,1/7/2019,19,220,"Burglary, Breaking and Entering",1,"Parking Lot, Garage",5115,BUFFALO SPEEDWAY,,HOUSTON,77005
347,3024119,1/7/2019,19,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1601,RICHMOND,AVE,HOUSTON,77006
348,3033619,1/7/2019,19,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1613,RICHMOND,AVE,HOUSTON,77006
349,2988219,1/7/2019,20,40A,Prostitution,1,"Hotel, Motel, ETC",2500-2599,LOOP,,HOUSTON,77027
350,2988219,1/7/2019,20,64A,Human Trafficking/Commercial Sex Act,1,"Hotel, Motel, ETC",2500-2599,LOOP,,HOUSTON,77027
351,2997219,1/7/2019,20,13C,Intimidation,1,"Residence, Home (Includes Apartment)",1201,CLAY,ST,HOUSTON,77019
352,3023319,1/7/2019,20,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2410,RICHMOND,AVE,HOUSTON,77098
353,10288819,1/7/2019,20,23H,All other larceny,1,Community Center,401,BRANARD,ST,HOUSTON,77006
354,3007019,1/7/2019,21,40A,Prostitution,1,"Hotel, Motel, ETC",2525,LOOP,,HOUSTON,77027
355,3114619,1/7/2019,21,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1625,LOOP,,HOUSTON,77027
356,3719819,1/7/2019,21,23H,All other larceny,1,"Drug Store, Doctors Office, Hospital",6651,MAIN,ST,HOUSTON,77030
357,5875919,1/7/2019,21,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2404,SOUTHWEST,FWY,HOUSTON,77098
358,3022719,1/7/2019,22,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3101,RICHMOND,AVE,HOUSTON,77098
359,3103719,1/7/2019,22,23F,Theft from motor vehicle,1,"Parking Lot, Garage",4500,POST OAK,PKWY,HOUSTON,77027
360,3363619,1/7/2019,23,23F,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)",3723,MERRICK,ST,HOUSTON,77025
361,3059519,1/8/2019,0,35A,"Drug, narcotic violations",1,"Residence, Home (Includes Apartment)",3736,MAIN PLAZA,DR,HOUSTON,77054
362,3062819,1/8/2019,0,13B,Simple assault,1,"Hotel, Motel, ETC",2525,LOOP,,HOUSTON,77027
363,3081219,1/8/2019,1,23H,All other larceny,1,"Bar, Nightclub",817,FAIRVIEW,AVE,HOUSTON,77006
364,3080019,1/8/2019,2,13B,Simple assault,1,"Residence, Home (Includes Apartment)",3619,GARROTT,ST,HOUSTON,77006
365,3089719,1/8/2019,3,290,"Destruction, damage, vandalism",1,Speciality Store,3257,SOUTHWEST,FWY,HOUSTON,77027
366,3100619,1/8/2019,5,13C,Intimidation,1,"Drug Store, Doctors Office, Hospital",1504,TAUB,LP,HOUSTON,77030
367,3119019,1/8/2019,6,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2600,WESTRIDGE,ST,HOUSTON,77054
368,3420619,1/8/2019,6,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1505,FANNIN,ST,HOUSTON,77002
369,4331919,1/8/2019,7,23H,All other larceny,1,"Residence, Home (Includes Apartment)",1845,COLQUITT,,HOUSTON,77098
370,3161619,1/8/2019,9,35A,"Drug, narcotic violations",1,"Highway, Road, Street, Alley",4600,MAIN,ST,HOUSTON,77002
371,3172019,1/8/2019,9,13B,Simple assault,1,"Highway, Road, Street, Alley",,MAIN,ST,HOUSTON,77002
372,3324119,1/8/2019,9,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",3310,LOUISIANA,ST,HOUSTON,77006
373,3198619,1/8/2019,10,240,Motor vehicle theft,1,"Residence, Home (Includes Apartment)",3519,GLEN HAVEN,BLVD,HOUSTON,77025
374,3206819,1/8/2019,10,220,"Burglary, Breaking and Entering",1,"Other, Unknown",207,PIERCE,ST,HOUSTON,77019
375,3310419,1/8/2019,10,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",1108,FAIRVIEW,AVE,HOUSTON,77006
376,3218219,1/8/2019,11,23F,Theft from motor vehicle,1,"Other, Unknown",3755,RICHMOND,AVE,HOUSTON,77027
377,3220919,1/8/2019,11,23D,Theft from building,1,Restaurant,3220,MONTROSE,BLVD,HOUSTON,77006
378,7720019,1/8/2019,11,240,Motor vehicle theft,1,"Parking Lot, Garage",3131,BELLFORT,AVE,HOUSTON,77054
379,4569719,1/8/2019,12,370,"Pornographs, obscene material",1,School-Elementary/Secondary,9115,KIRBY,DR,HOUSTON,77054
380,8271119,1/8/2019,12,23H,All other larceny,1,"Drug Store, Doctors Office, Hospital",500,CRAWFORD,ST,HOUSTON,77002
381,8271119,1/8/2019,12,26B,"Credit card, ATM fraud",1,"Other, Unknown",500,CRAWFORD,ST,HOUSTON,77002
382,22136820,1/8/2019,12,270,Embezzlement,1,"Other, Unknown",4444,WESTHEIMER,RD,HOUSTON,77027
383,3265119,1/8/2019,13,23F,Theft from motor vehicle,1,"Parking Lot, Garage",7101,STELLA LINK,RD,HOUSTON,77025
384,3280519,1/8/2019,13,35A,"Drug, narcotic violations",1,"Highway, Road, Street, Alley",4500,MAIN,ST,HOUSTON,77002
385,3415719,1/8/2019,13,23H,All other larceny,1,"Residence, Home (Includes Apartment)",1722,COLQUITT,ST,HOUSTON,77098
386,3418119,1/8/2019,13,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",2750,HOLLY HALL,ST,HOUSTON,77054
387,4340719,1/8/2019,14,23H,All other larceny,1,"Residence, Home (Includes Apartment)",1845,COLQUITT,ST,HOUSTON,77098
388,3318519,1/8/2019,15,13C,Intimidation,1,"Commercial, Office Building",2500,BOLSOVER,ST,HOUSTON,77005
389,3368319,1/8/2019,17,240,Motor vehicle theft,1,"Parking Lot, Garage",4733,RICHMOND,AVE,HOUSTON,77027
390,3370519,1/8/2019,17,26A,"False pretenses, swindle",1,Restaurant,1001,MCKINNEY,ST,HOUSTON,77002
391,3395919,1/8/2019,18,13B,Simple assault,2,"Highway, Road, Street, Alley",900,WALKER,ST,HOUSTON,77002
392,3406619,1/8/2019,18,40A,Prostitution,1,"Hotel, Motel, ETC",2525,LOOP,,HOUSTON,77027
393,3406619,1/8/2019,18,40B,Assisting or promoting prostitution,1,"Hotel, Motel, ETC",2525,LOOP,,HOUSTON,77027
394,3463419,1/8/2019,18,23F,Theft from motor vehicle,1,"Bar, Nightclub",5015,KIRBY,DR,HOUSTON,77098
395,3603819,1/8/2019,18,290,"Destruction, damage, vandalism",1,"Parking Lot, Garage",2402,MILAM,ST,HOUSTON,77006
396,3607519,1/8/2019,18,23D,Theft from building,1,"Drug Store, Doctors Office, Hospital",6621,FANNIN,ST,HOUSTON,77030
397,3668319,1/8/2019,18,23C,Shoplifting,1,"Department, Discount Store",1637,WESTHEIMER,RD,HOUSTON,77006
398,3688719,1/8/2019,18,23F,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)",1709,FAIRVIEW,AVE,HOUSTON,77006
399,3759719,1/8/2019,18,23G,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage",7979,FANNIN,ST,HOUSTON,77054
400,9571119,1/8/2019,18,13A,Aggravated Assault,1,"Bar, Nightclub",1223,WAUGH,DR,HOUSTON,77019
401,44731519,1/8/2019,18,370,"Pornographs, obscene material",1,"Residence, Home (Includes Apartment)",1200,TRAVIS,ST,HOUSTON,77002
402,3417519,1/8/2019,19,40A,Prostitution,1,"Hotel, Motel, ETC",2525,LOOP,,HOUSTON,77054
403,3424319,1/8/2019,19,13B,Simple assault,1,"Bar, Nightclub",1223,WAUGH,DR,HOUSTON,77019
404,3425319,1/8/2019,19,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3836,RICHMOND,AVE,HOUSTON,77027
405,3542219,1/8/2019,19,220,"Burglary, Breaking and Entering",1,Restaurant,2606,EDLOE,ST,HOUSTON,77027
406,3478019,1/8/2019,20,23F,Theft from motor vehicle,1,Restaurant,4444,WESTHEIMER,RD,HOUSTON,77027
407,3593419,1/8/2019,20,23F,Theft from motor vehicle,1,"Parking Lot, Garage",5004,KIRBY,DR,HOUSTON,77005
408,3451419,1/8/2019,21,23H,All other larceny,1,"Residence, Home (Includes Apartment)",3838,BRAESWOOD,BLVD,HOUSTON,77025
409,3452119,1/8/2019,21,13B,Simple assault,1,"Residence, Home (Includes Apartment)",2826,BARTELL,DR,HOUSTON,77054
410,3453619,1/8/2019,21,40A,Prostitution,1,"Hotel, Motel, ETC",2525,LOOP,,HOUSTON,77027
411,3465419,1/8/2019,22,35A,"Drug, narcotic violations",1,Convenience Store,901,MAIN,ST,HOUSTON,77002
412,3465519,1/8/2019,22,35A,"Drug, narcotic violations",1,"Hotel, Motel, ETC",2500-2599,LOOP,,HOUSTON,77027
413,3465519,1/8/2019,22,40A,Prostitution,1,"Hotel, Motel, ETC",2500-2599,LOOP,,HOUSTON,77027
414,3465519,1/8/2019,22,64A,Human Trafficking/Commercial Sex Act,1,"Hotel, Motel, ETC",2500-2599,LOOP,,HOUSTON,77027
